"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"48",NA,50,35,59,52,52,50,44,54,38,50,44,42,42,55,52,37,49,40,39,44,58,58,56,51,33,55,53,39,47,36,55,56,54,52,53,53,55,53,60,50,55,50,57,50,53,41,53,50,47,58,52,53,39,49,55,61,57,51,50,50,46,52,36,52,57,56,54,51,38,53,60,36,44,47,50,53,37,49,51,57,59,41,52,43,57,56,54,55,52,47,52,56,35,44,41,56,53,39,44,57
"49",NA,45,37,55,50,49,55,53,54,43,55,52,50,45,57,51,38,47,36,36,53,54,66,51,55,34,52,57,37,52,43,50,52,57,57,54,51,54,56,57,51,48,60,57,48,59,39,58,49,49,57,45,48,39,55,55,53,58,54,51,58,46,58,38,58,53,56,56,54,41,50,58,36,48,53,48,61,38,61,49,51,60,46,53,51,51,52,53,48,47,56,59,57,32,47,43,64,55,40,50,57
"50",NA,54,41,50,56,52,48,51,59,45,53,54,43,47,62,52,39,46,43,36,38,59,53,56,54,38,58,59,47,53,35,54,54,56,55,51,57,51,50,62,55,57,60,56,54,57,35,59,47,49,66,53,53,41,49,53,48,63,61,57,48,45,61,37,58,47,59,49,55,39,50,63,44,44,55,48,54,37,51,42,45,59,45,52,46,50,50,57,53,53,55,54,63,43,50,43,52,61,39,50,57
"51",NA,58,41,60,58,56,54,47,53,45,59,51,47,46,58,50,39,46,48,36,54,52,62,53,48,42,54,53,38,55,40,54,57,63,56,61,48,61,58,61,50,46,59,59,53,60,42,52,54,52,59,61,50,47,56,58,50,68,49,54,59,47,60,43,55,53,56,55,55,43,57,64,45,39,60,55,53,40,56,56,51,61,48,55,47,56,59,61,51,56,55,56,62,39,46,41,59,58,42,51,52
"52",NA,56,41,62,59,56,55,56,68,44,68,55,49,47,64,60,39,49,42,40,48,57,61,60,58,39,56,56,44,53,40,62,56,60,58,60,53,60,56,69,59,62,64,58,60,63,37,63,54,59,61,59,50,48,60,52,50,64,58,60,57,47,53,42,57,63,63,57,58,46,58,62,42,44,58,61,61,41,46,52,49,69,41,64,47,65,65,61,52,60,59,55,60,39,41,39,56,60,43,50,54
"53",NA,52,49,59,67,59,59,50,65,47,55,52,46,50,60,47,46,46,40,39,53,65,58,59,54,41,63,62,45,57,37,62,58,53,57,66,54,62,61,60,54,56,63,58,56,59,41,59,54,60,61,56,53,44,55,62,61,62,57,61,62,43,57,45,55,54,59,47,57,38,63,67,42,49,60,57,65,41,58,59,55,64,49,57,52,63,60,60,60,62,50,58,64,47,54,39,51,62,42,50,55
"54",NA,59,41,64,57,59,71,52,72,45,58,55,50,53,62,58,42,52,50,44,47,50,65,53,56,41,67,62,47,66,41,60,57,58,62,60,59,70,58,70,55,61,63,62,61,63,42,61,47,54,61,59,53,44,54,59,60,59,62,53,62,49,70,45,55,62,65,54,56,50,55,64,44,49,67,60,55,42,63,59,57,63,54,63,53,59,56,62,59,59,58,61,61,48,52,41,62,61,47,55,60
"55",NA,57,47,60,66,56,62,53,61,46,60,59,54,46,68,58,43,54,46,45,48,60,61,62,61,48,67,61,46,55,41,60,67,66,58,63,65,60,62,66,63,59,65,56,56,65,44,64,50,54,52,58,56,48,64,57,57,64,57,62,62,50,63,46,61,56,64,60,60,44,60,66,49,51,59,62,65,46,67,65,50,73,48,65,57,58,57,64,60,62,61,60,62,44,52,45,61,60,50,53,60
"56",NA,54,41,58,59,60,61,55,66,44,60,60,56,51,64,57,41,46,54,51,52,65,68,62,66,38,64,65,47,52,40,57,53,58,69,63,64,63,66,64,52,60,71,61,61,63,39,61,57,53,55,60,58,58,60,59,56,64,58,58,56,53,63,45,62,62,68,58,64,44,61,65,49,53,59,57,63,44,60,60,58,69,52,64,56,61,61,66,52,55,64,56,71,48,56,47,64,59,41,52,52
"57",NA,46,48,61,61,54,60,55,62,48,57,58,56,57,59,57,49,52,51,52,51,62,63,63,64,40,66,58,46,65,40,63,62,57,64,59,63,64,60,66,59,59,56,64,57,57,38,59,53,63,60,58,56,50,59,56,55,57,60,51,55,43,61,49,63,58,67,59,66,51,60,57,51,42,62,61,64,48,59,67,54,69,46,54,57,57,59,58,62,56,61,59,72,47,52,47,63,57,41,56,59
"58",NA,44,43,55,62,54,53,51,63,43,61,51,53,45,54,56,42,52,48,39,53,56,62,51,51,43,51,54,41,58,41,51,52,58,56,55,52,60,56,57,61,55,61,61,52,54,45,61,48,49,58,60,59,45,55,61,54,57,51,60,55,46,53,47,57,49,59,49,52,41,59,61,45,45,62,55,59,44,52,53,60,56,50,59,49,54,48,58,56,54,53,50,59,43,44,41,54,53,49,50,54
"59",NA,40,40,56,58,46,53,54,48,50,60,51,48,41,56,47,43,46,44,39,43,51,56,50,51,40,53,55,41,45,39,46,61,49,46,51,54,59,57,53,51,51,61,55,56,57,35,51,40,44,54,49,47,48,45,52,51,59,46,41,52,48,54,48,52,54,47,49,49,40,48,47,40,51,61,58,47,39,54,54,48,57,43,46,51,55,51,56,54,45,56,55,51,46,52,37,54,53,47,51,53
"60",NA,46,41,42,42,49,45,45,53,40,52,48,40,36,59,49,38,42,33,42,47,49,59,45,46,40,48,53,42,49,36,52,49,42,39,52,52,51,40,56,48,33,40,50,49,56,39,43,44,51,60,48,43,41,60,42,54,55,43,57,50,38,45,40,45,42,53,49,43,42,33,50,40,38,54,49,49,44,49,50,42,56,35,52,43,50,50,50,52,53,50,57,47,34,38,38,44,47,41,41,41
"61",NA,33,34,45,42,50,49,38,49,45,34,41,44,41,44,52,33,41,34,36,34,53,44,45,43,35,44,44,39,37,32,46,47,40,36,42,45,41,53,44,45,48,40,43,46,50,37,49,35,41,47,40,46,37,46,47,39,38,55,41,40,40,46,31,39,45,44,44,43,40,43,37,35,44,49,39,45,37,42,43,48,55,36,45,40,44,45,46,33,45,37,47,46,38,37,36,37,49,35,43,40
"62",NA,37,34,43,46,40,37,30,42,24,46,26,31,33,45,32,31,40,44,32,38,40,39,51,40,30,46,39,37,36,31,48,30,36,40,32,42,39,38,42,37,35,40,47,46,42,29,38,31,44,37,53,32,36,41,40,35,43,49,39,46,37,43,32,40,37,46,38,43,32,39,43,35,32,35,46,42,39,41,40,37,32,42,42,42,37,41,33,35,34,42,47,46,31,40,33,46,39,35,39,31
"63",NA,31,26,41,30,28,33,29,37,25,33,36,37,39,32,35,29,36,30,27,29,37,27,34,31,27,39,36,33,42,26,37,36,34,47,34,39,32,36,35,34,42,42,34,33,38,29,35,26,31,32,33,36,32,31,30,37,38,37,32,34,30,35,31,39,31,44,42,31,27,30,41,34,32,31,37,31,27,28,37,27,41,35,38,38,34,43,31,36,25,40,37,36,24,29,33,47,39,31,38,40
"64",NA,35,30,28,31,39,32,36,29,24,21,27,33,30,29,24,27,27,27,25,28,31,30,32,30,30,38,37,23,38,31,24,37,35,42,38,32,35,35,32,27,30,22,28,25,38,26,36,33,24,31,35,28,24,31,33,34,35,31,26,32,15,34,24,26,35,36,27,28,26,36,32,21,26,30,35,33,18,39,30,36,33,24,33,30,29,33,30,28,39,34,31,36,25,33,31,27,25,31,33,24
"65",NA,28,22,28,21,28,30,24,32,29,29,29,26,27,25,32,20,32,30,13,27,29,28,23,25,23,33,23,15,22,18,26,29,26,29,31,32,32,32,17,29,23,33,26,30,37,25,35,26,24,29,33,27,23,28,24,20,31,26,21,22,31,25,24,21,28,25,36,25,29,36,27,24,22,25,26,27,23,35,30,37,33,25,27,30,34,29,25,22,26,29,21,34,24,29,23,31,25,22,24,29
"66",NA,26,15,26,24,24,22,23,30,24,25,25,19,23,27,23,22,19,17,27,18,22,24,29,27,16,22,25,18,24,20,29,25,31,26,26,26,34,24,24,29,31,26,30,21,30,18,23,25,23,30,24,22,19,26,27,29,28,26,28,28,24,25,21,22,22,22,20,28,20,28,33,13,26,33,30,29,22,19,22,24,25,21,25,32,29,24,19,26,24,28,20,22,18,22,22,27,35,16,29,25
"67",NA,20,19,24,21,27,31,21,12,15,23,26,20,21,27,24,18,21,20,22,23,18,21,27,26,17,22,30,19,22,11,23,19,20,20,35,15,23,23,23,19,28,22,18,26,26,13,26,20,17,25,19,32,20,27,20,20,28,30,20,24,13,21,20,15,22,21,23,33,23,26,24,18,13,22,22,19,15,19,29,18,26,23,17,24,18,20,20,25,17,25,19,17,17,19,21,17,26,17,26,15
"68",NA,21,15,21,23,23,25,20,20,10,18,19,16,19,18,17,13,21,17,17,16,15,19,19,21,18,18,13,16,27,14,15,13,26,22,22,23,21,24,22,21,27,24,19,15,20,8,18,14,16,22,16,20,19,16,18,21,17,22,17,25,14,22,14,15,21,22,22,14,15,16,25,15,14,15,22,18,20,19,23,21,16,13,15,33,25,20,25,24,14,14,20,17,11,23,17,16,23,14,22,23
"69",NA,16,16,16,19,19,16,22,20,11,21,16,12,15,20,15,17,19,9,11,6,23,14,18,12,14,19,16,17,15,12,22,24,22,12,17,18,25,20,18,15,20,26,20,22,14,10,20,9,10,20,21,17,10,17,21,14,14,20,15,11,14,17,11,21,15,21,13,17,7,14,17,18,17,15,20,19,11,21,21,17,16,11,17,15,17,19,11,15,21,16,22,20,16,9,11,18,19,12,12,18
"70",NA,10,11,17,14,21,20,14,24,11,16,7,11,14,16,15,9,15,11,17,18,14,13,14,17,12,12,16,10,13,8,14,20,20,26,18,10,9,17,13,16,12,16,11,19,16,12,20,13,19,10,16,15,15,13,8,7,10,12,21,17,13,19,9,12,17,19,12,12,6,16,24,8,14,18,19,15,11,19,17,11,13,14,18,14,14,15,17,9,18,16,14,14,17,12,7,21,18,13,16,11
"71",NA,14,14,22,19,14,16,12,9,13,16,16,11,10,13,15,8,13,6,11,9,19,18,15,12,5,18,10,13,14,13,13,17,14,10,16,20,19,14,15,11,12,14,22,13,15,18,13,13,15,10,8,6,13,13,8,17,15,13,18,14,17,15,11,15,16,14,10,12,13,20,17,12,15,12,19,14,6,18,12,15,13,12,17,17,14,15,17,13,16,11,11,17,14,8,10,14,14,10,12,19
"72",NA,14,9,14,15,4,12,18,9,13,14,15,5,10,12,16,11,15,8,7,7,16,13,12,5,7,11,14,7,14,9,16,14,13,18,17,8,6,10,12,18,12,14,16,16,8,8,13,9,11,15,17,8,5,14,19,13,18,13,12,11,9,17,6,11,16,15,15,12,14,9,13,6,12,14,13,11,10,14,14,14,14,9,9,7,13,14,19,14,14,13,16,10,6,7,9,12,14,17,14,8
"73",NA,13,9,16,13,13,15,9,16,12,9,8,10,7,16,12,7,17,6,10,9,15,9,11,17,7,12,7,8,16,6,12,8,16,14,13,15,15,15,11,9,13,14,14,16,8,11,15,13,8,13,10,16,11,10,7,7,16,6,12,18,12,11,9,14,18,11,12,10,6,7,9,8,11,12,20,16,8,10,9,9,11,8,12,9,11,9,8,15,12,12,13,17,7,8,13,15,13,9,12,16
"74",NA,9,2,10,17,10,8,14,16,11,14,9,4,10,11,14,7,8,7,10,14,9,14,7,16,11,15,12,10,11,4,17,13,7,10,10,15,9,5,9,11,12,15,16,21,7,7,8,9,11,14,9,12,10,11,11,15,12,10,14,10,6,14,6,13,10,12,7,9,13,11,17,7,8,9,8,11,6,7,14,9,6,8,4,7,14,11,12,12,9,13,8,13,10,7,11,14,13,13,12,9
"75",NA,9,6,10,10,13,12,10,12,10,15,9,9,3,10,13,5,11,4,7,6,7,11,11,12,9,8,14,7,10,5,14,9,12,8,13,11,16,10,14,11,11,9,6,10,9,5,5,13,11,9,12,9,7,9,10,13,7,14,13,7,9,11,8,13,11,10,5,9,5,13,10,11,8,5,8,14,2,12,10,11,10,5,11,4,13,11,10,8,15,7,10,12,6,5,13,10,5,7,10,7
"76",NA,7,6,7,15,2,11,11,6,4,7,10,9,8,7,6,4,7,3,5,9,11,8,9,12,2,10,9,6,8,8,8,9,6,11,10,10,13,12,5,5,6,4,10,4,9,10,13,10,8,13,10,7,7,10,9,11,9,10,5,10,8,9,10,9,9,14,14,19,8,10,8,1,9,11,10,7,8,7,21,9,8,5,13,9,12,13,12,9,13,6,12,8,4,3,6,10,13,5,4,10
"77",NA,9,4,6,10,10,13,6,6,5,11,7,6,5,7,12,10,6,7,6,8,11,9,8,8,7,9,8,5,8,4,9,9,9,5,7,7,8,10,14,6,9,11,8,6,10,5,11,6,10,5,5,6,4,10,8,3,13,10,7,12,7,7,8,7,12,11,8,11,6,12,8,7,5,15,9,10,7,9,3,8,15,5,9,7,6,3,15,9,5,4,8,7,8,6,5,9,6,4,5,8
"78",NA,7,4,7,5,9,7,7,3,2,11,5,9,6,9,12,7,4,5,4,6,5,7,6,10,3,6,11,8,10,3,6,7,4,4,6,9,8,6,7,8,9,10,11,3,7,4,7,4,7,4,10,9,8,8,10,9,10,9,11,6,8,10,2,10,5,5,5,5,3,5,9,5,6,11,3,6,10,4,7,8,9,6,3,6,8,13,8,3,6,11,9,9,6,7,2,8,8,3,7,13
"79",NA,4,8,6,6,2,15,5,2,6,7,3,5,12,6,6,3,10,7,3,4,11,11,5,5,6,9,6,4,5,9,3,5,8,8,6,7,9,8,4,8,7,10,5,5,4,5,3,5,9,9,5,7,7,4,2,4,9,9,8,8,6,3,7,4,11,6,10,12,6,7,4,0,5,6,5,10,7,4,4,5,4,7,7,12,6,15,4,7,7,7,11,9,4,2,4,5,4,6,7,9
"80",NA,12,7,11,8,9,7,4,9,6,7,8,7,3,11,13,7,8,10,5,2,6,7,7,9,3,7,6,4,5,4,3,12,5,3,8,4,10,5,9,4,10,4,8,9,9,3,8,7,9,9,8,7,1,2,9,11,7,8,8,7,4,8,8,10,5,8,4,4,1,8,3,5,10,5,8,6,2,7,8,7,7,4,5,5,6,10,10,4,8,10,5,6,7,6,5,11,8,4,8,6
"81",NA,5,7,11,6,6,7,3,5,9,7,4,11,5,7,3,7,10,5,7,3,7,8,6,9,8,7,3,9,9,4,5,5,3,6,7,4,10,4,7,5,9,6,9,6,8,9,6,5,5,8,9,7,7,4,9,3,8,6,7,9,3,7,5,7,5,8,10,3,7,6,9,4,8,6,3,8,2,5,7,3,9,4,9,4,7,3,9,7,9,8,7,7,1,8,7,6,3,4,5,8
"82",NA,5,4,7,7,7,3,5,5,8,5,4,4,5,5,5,6,4,7,2,5,10,3,5,8,3,4,7,11,6,5,3,8,8,5,10,4,10,5,5,9,6,8,4,6,5,6,6,11,5,5,7,10,4,6,8,4,6,6,11,3,3,4,4,7,11,9,8,5,4,5,6,3,5,6,8,6,6,3,8,6,8,2,2,6,7,5,6,6,7,7,7,6,3,4,8,10,4,7,7,8
"83",NA,5,5,7,7,4,7,12,3,3,3,7,4,0,3,11,4,1,4,4,7,5,3,9,6,4,9,5,4,10,1,1,8,5,1,10,8,9,4,5,7,7,6,7,7,5,2,5,3,4,10,6,8,7,6,6,3,6,6,10,6,1,6,2,7,5,4,4,2,5,3,9,8,3,4,4,8,1,4,9,6,6,5,7,3,5,6,5,8,6,10,6,5,5,3,6,5,7,4,4,8
"84",NA,3,3,8,11,5,4,7,6,4,5,5,2,3,9,2,6,5,5,6,4,5,7,9,4,2,5,7,5,4,4,4,9,3,3,2,5,4,11,4,7,5,0,9,9,3,2,5,7,2,2,3,4,6,6,8,4,8,12,5,8,7,9,5,2,8,9,3,5,3,6,1,5,2,7,5,4,4,8,9,4,5,3,4,3,5,3,8,7,6,1,3,9,9,5,5,6,4,2,3,9
"85",NA,9,5,4,3,9,3,8,7,3,4,4,6,4,4,3,5,4,4,1,5,5,4,2,5,4,5,10,6,4,5,9,2,8,5,2,7,3,6,11,3,7,3,6,4,3,3,4,2,2,5,4,6,7,4,3,5,6,5,6,5,5,4,2,11,9,5,4,2,2,7,6,1,9,4,6,7,3,9,5,4,5,1,2,4,4,6,5,7,2,5,6,8,3,3,2,6,5,6,3,5
"86",NA,3,0,8,6,7,5,4,3,5,4,5,4,3,5,6,2,3,5,7,3,8,8,8,11,4,10,6,3,6,2,3,5,1,6,5,3,5,8,8,2,2,6,5,4,6,4,8,6,6,7,10,10,4,4,6,5,2,5,4,3,3,6,3,8,6,7,4,5,4,6,9,3,5,5,8,5,3,10,6,5,5,5,8,6,3,0,3,3,7,1,4,6,2,4,3,5,6,7,2,5
"87",NA,7,3,4,3,8,5,4,4,4,6,2,2,3,2,5,3,6,0,5,2,3,1,5,5,2,4,4,7,5,5,7,8,5,4,5,3,7,5,6,4,6,6,4,3,4,4,6,7,1,5,7,5,4,5,7,4,3,10,3,5,6,5,1,5,6,5,6,4,1,3,7,3,1,4,9,4,1,4,2,2,6,8,8,6,7,5,8,3,6,5,7,2,5,3,5,4,5,4,5,7
"88",NA,7,3,4,7,4,4,9,3,6,6,6,4,3,4,4,4,3,2,5,4,7,5,6,2,2,8,4,5,4,3,7,5,2,7,6,7,5,4,6,10,4,4,2,9,6,2,6,8,8,6,4,3,1,4,6,6,3,0,9,3,2,6,4,5,4,4,6,5,2,6,4,4,5,4,4,3,1,7,4,3,6,4,9,3,5,6,4,5,5,5,5,2,3,6,5,2,4,2,3,5
"89",NA,2,4,9,3,4,4,5,5,3,5,4,3,8,5,3,2,2,4,4,0,6,4,6,8,6,7,6,4,6,6,4,8,6,4,5,4,2,4,6,6,5,3,3,4,4,3,6,2,3,6,4,2,1,4,1,3,8,6,7,6,4,5,1,4,5,5,2,7,2,5,3,7,5,4,5,4,5,4,7,6,5,5,3,5,4,5,4,7,2,1,3,3,3,4,0,5,9,2,5,6
"90",NA,4,4,2,1,5,8,4,5,4,6,4,2,1,4,4,2,3,2,4,2,8,4,5,3,4,4,3,2,5,5,2,3,6,5,5,6,5,5,4,3,4,1,6,5,7,3,5,7,5,7,2,5,2,4,6,0,5,2,5,4,2,4,5,8,4,9,6,6,1,5,4,5,3,3,10,2,3,5,7,5,6,3,1,5,2,4,2,5,4,6,7,4,2,4,4,0,11,1,4,6
"91",NA,4,4,6,6,7,7,5,3,5,3,3,2,2,5,6,4,5,2,3,2,9,3,5,6,4,4,4,0,2,6,3,2,5,4,4,1,5,5,10,5,1,4,4,4,4,2,9,3,6,4,1,1,3,5,2,4,5,3,1,4,4,3,6,8,4,4,7,4,2,2,3,3,4,3,4,6,2,4,4,4,6,2,1,4,6,5,5,2,1,4,8,2,1,7,5,3,4,5,3,7
"92",NA,9,2,7,5,4,7,1,5,3,7,3,4,2,5,6,3,6,1,1,6,3,3,4,5,3,1,4,5,3,6,1,5,3,7,7,4,2,3,4,2,4,5,2,4,2,3,4,2,7,4,6,4,3,4,7,2,5,1,4,2,3,5,5,1,1,4,2,5,5,9,2,3,7,4,5,5,3,7,7,6,6,2,3,1,4,7,6,6,5,2,3,4,1,3,6,2,4,3,2,6
"93",NA,5,3,5,4,7,5,3,2,1,4,6,3,1,4,7,3,3,2,3,5,5,6,6,2,5,3,6,3,7,1,6,4,3,4,6,5,5,6,1,4,6,5,5,3,8,2,3,4,2,4,4,4,4,9,3,3,7,6,4,7,7,5,5,5,6,4,4,5,2,7,6,5,4,7,7,1,1,4,3,6,4,4,4,7,4,5,3,6,2,2,2,4,2,9,6,4,3,1,3,4
"94",NA,3,2,2,11,7,6,6,0,4,4,1,6,1,4,5,7,3,9,5,1,4,4,7,4,2,6,5,3,3,1,4,4,5,5,5,3,4,3,6,7,3,5,4,3,5,3,6,7,6,3,7,2,4,6,3,3,1,3,6,1,3,4,2,4,5,6,4,5,5,3,3,5,2,1,0,2,5,3,5,5,2,2,6,4,5,3,4,5,6,2,2,2,6,3,5,7,5,3,2,6
"95",NA,4,4,3,3,6,7,7,4,3,2,0,1,2,6,1,1,3,2,8,1,2,4,5,2,1,2,2,3,1,5,2,5,7,3,4,6,3,3,5,3,2,2,6,9,4,1,8,3,2,5,3,5,2,1,8,2,7,3,5,5,4,7,2,4,3,3,9,4,1,2,2,2,3,2,4,3,7,6,6,5,5,5,6,3,6,3,6,2,3,4,5,4,2,5,2,3,2,3,1,5
"96",NA,6,6,3,1,3,0,6,5,5,1,5,2,1,3,7,4,7,1,2,3,5,7,3,2,2,3,7,3,9,3,4,3,5,1,5,6,5,3,1,4,4,4,4,3,4,2,2,4,6,0,3,2,1,2,4,7,3,7,2,4,5,1,2,5,2,4,2,7,2,4,3,3,4,5,5,4,3,5,6,2,3,2,4,6,4,5,6,1,3,5,8,3,1,1,2,5,3,4,2,5
"97",NA,6,5,6,2,4,3,2,1,1,2,2,2,5,5,3,1,6,3,4,1,4,6,1,4,6,5,4,4,2,2,1,3,6,2,5,3,1,3,3,4,7,3,4,5,6,1,2,5,8,7,10,4,6,3,4,1,5,3,4,4,6,4,2,6,4,4,4,2,0,5,3,4,3,6,2,5,2,4,3,6,4,4,6,4,3,7,7,2,3,5,7,11,3,1,2,5,6,1,4,3
"98",NA,4,4,2,5,6,7,4,3,8,5,1,5,5,8,2,4,2,1,4,8,5,4,5,2,3,3,2,5,5,3,2,4,4,5,4,4,1,5,2,5,1,6,5,4,4,3,4,2,2,2,6,3,1,2,5,4,7,4,8,4,2,5,2,5,7,4,4,5,4,7,4,1,4,3,4,3,4,1,6,6,9,5,1,4,2,4,4,4,4,2,4,4,5,7,2,2,4,2,2,4
"99",NA,2,3,1,3,2,1,3,4,2,1,4,3,7,0,2,1,2,1,1,1,5,2,8,4,0,3,1,4,7,3,4,5,4,3,3,5,6,4,3,1,4,2,2,2,8,2,4,1,2,11,2,3,0,2,2,3,6,1,0,4,3,3,2,6,5,3,3,4,0,9,1,4,4,4,5,2,1,4,8,8,3,2,6,5,8,0,3,7,7,5,1,3,3,3,2,1,6,4,4,1
"100",NA,5,0,4,5,2,3,2,3,4,2,2,5,4,4,5,4,1,2,3,2,3,3,1,5,2,6,1,3,2,5,7,6,1,4,3,4,7,3,3,2,10,4,1,3,1,5,6,4,3,3,2,3,3,4,8,8,4,4,3,1,6,4,2,3,4,4,8,5,4,2,6,5,2,3,6,2,1,3,2,4,6,3,4,3,1,2,3,3,1,7,1,4,1,1,4,4,3,6,5,4
"101",NA,6,3,3,5,5,4,3,8,2,4,3,2,3,6,4,2,3,4,2,5,7,4,4,5,4,3,2,4,3,2,4,3,2,1,6,7,4,6,3,4,2,4,4,2,2,2,2,5,2,9,5,3,2,1,3,5,1,2,5,5,0,3,4,9,2,6,3,4,2,4,3,3,2,5,2,1,3,6,6,4,5,6,2,2,2,2,4,1,9,3,3,4,2,3,3,7,5,7,6,4
"102",NA,4,0,6,3,2,7,4,4,0,6,4,1,3,4,5,7,4,5,1,3,2,5,4,4,3,4,3,2,3,0,2,3,1,1,6,3,2,1,2,5,3,3,6,6,1,4,2,5,5,1,3,3,4,3,4,4,3,3,11,3,1,1,3,5,2,5,4,2,0,5,3,1,4,7,3,5,2,6,4,4,3,4,1,1,5,4,5,5,5,7,4,6,5,2,4,5,2,4,3,3
"103",NA,3,3,8,5,2,4,2,7,2,10,2,2,2,4,8,1,4,0,5,2,11,7,7,2,3,4,7,3,3,2,9,3,4,3,3,2,4,1,6,2,1,5,3,2,2,1,2,5,5,3,0,6,1,2,3,2,3,1,2,5,3,2,5,1,6,7,4,6,4,2,3,4,4,3,7,5,2,3,2,4,11,4,6,9,4,7,6,1,3,4,1,5,5,3,4,5,5,3,4,1
"104",NA,5,3,5,5,3,2,1,3,1,4,2,3,5,2,4,3,2,4,3,2,2,7,2,6,2,1,5,2,4,1,3,5,6,3,3,3,1,3,3,3,1,3,2,5,6,4,1,0,6,4,5,2,2,5,0,2,4,5,5,11,3,5,2,1,2,4,4,3,5,2,8,3,6,5,3,7,1,4,2,2,3,2,4,1,3,3,2,2,5,8,3,7,5,2,5,3,2,1,3,4
